sentence_id,source_id,juan_num,juan_label,paragraph_idx,sentence_idx,utterance_id,text_punctuated,text_plain,char_count,has_li,has_qi,li_qi_category,byline,headings
Z028983,卷五十九#p005#s1,59,卷五十九,5,1,卷五十九#p005,"生之謂氣,生之理謂性。",生之謂氣生之理謂性,9,True,True,both,"{""raw"": ""(閎/祖)""}","[{""level"": 2, ""text"": ""孟子九""}, {""level"": 3, ""text"": ""告子上""}, {""level"": 4, ""text"": ""性猶杞栁章""}, {""level"": 4, ""text"": ""性猶湍水章""}, {""level"": 4, ""text"": ""生之謂性章""}, {""level"": 4, ""text"": ""食色性也章""}, {""level"": 4, ""text"": ""性無善無不善章""}, {""level"": 4, ""text"": ""富嵗子弟多賴章""}, {""level"": 4, ""text"": ""牛山之木章""}, {""level"": 4, ""text"": ""魚我所欲章""}, {""level"": 4, ""text"": ""仁人心也章""}, {""level"": 4, ""text"": ""人之於身也章""}, {""level"": 4, ""text"": ""公都子問鈞是人也章""}, {""level"": 4, ""text"": ""有天爵者章""}, {""level"": 4, ""text"": ""欲貴者人之同心章""}, {""level"": 4, ""text"": ""仁之勝不仁也章""}, {""level"": 4, ""text"": ""五榖種之羙者章""}, {""level"": 3, ""text"": ""告子下""}, {""level"": 4, ""text"": ""任人有問屋廬子章""}, {""level"": 4, ""text"": ""曹交問曰章""}, {""level"": 4, ""text"": ""淳于髠曰先名實者章""}, {""level"": 4, ""text"": ""魯欲使慎子為將軍章""}, {""level"": 4, ""text"": ""舜發於畎畝章""}, {""level"": 4, ""text"": ""教亦多術矣章""}]"
Z003326,卷八#p016#s3,8,卷八,16,3,卷八#p016,"縁這道理本同,甲有許多,乙也有許多,丙也有許多。",縁這道理本同甲有許多乙也有許多丙也有許多,20,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""學二""}, {""level"": 3, ""text"": ""總論為學之方""}]"
Z041410,卷七十六#p037#s3,76,卷七十六,37,3,卷七十六#p037,"尺蠖若不屈,則不信得身;龍蛇若不蟄,則不伏得氣,如何存得身?精義入神,疑與行處不相關,然而見得道理通徹,乃所以致用;利用安身,亦疑與崇德不相關,然而動作得其理,則德自崇。",尺蠖若不屈則不信得身龍蛇若不蟄則不伏得氣如何存得身精義入神疑與行處不相關然而見得道理通徹乃所以致用利用安身亦疑與崇德不相關然而動作得其理則德自崇,72,True,True,both,"{""raw"": ""(學蒙/)""}","[{""level"": 2, ""text"": ""周易十二""}, {""level"": 3, ""text"": ""下繫""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}, {""level"": 4, ""text"": ""右第八章""}, {""level"": 4, ""text"": ""右第九章""}, {""level"": 4, ""text"": ""右第十章""}, {""level"": 4, ""text"": ""右第十一章""}, {""level"": 4, ""text"": ""右第十二章""}]"
Z055148,卷一百一#p158#s1,101,卷一百一,158,1,卷一百一#p158,"仲思問五峰中誠、仁如何?""曰:""中者性之道,言未發也;誠者命之道,言實理也;仁者心之道,言發動之端也。",仲思問五峰中誠仁如何曰中者性之道言未發也誠者命之道言實理也仁者心之道言發動之端也,40,True,False,li_only,"{""raw"": ""(伯羽○砥/錄别出)""}","[{""level"": 2, ""text"": ""程子門人""}, {""level"": 3, ""text"": ""摠論""}, {""level"": 3, ""text"": ""吕與叔""}, {""level"": 3, ""text"": ""謝顯道""}, {""level"": 3, ""text"": ""楊中立""}, {""level"": 3, ""text"": ""游定夫""}, {""level"": 3, ""text"": ""侯希聖""}, {""level"": 3, ""text"": ""尹彦明""}, {""level"": 3, ""text"": ""張思叔""}, {""level"": 3, ""text"": ""郭立之(子和/)""}, {""level"": 3, ""text"": ""胡康侯(雖非門人而嘗見謝/楊今附○子姪附)""}]"
Z033552,卷六十四#p151#s5,64,卷六十四,151,5,卷六十四#p151,"如小徳川流,大徳敦化,亦此理。",如小徳川流大徳敦化亦此理,12,True,False,li_only,"{""raw"": ""(從/周)""}","[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z006223,卷十四#p114#s8,14,卷十四,114,8,卷十四#p114,"如盡忠不欺、陳善閉邪、納君無過之地,皆是敬,皆當理㑹。",如盡忠不欺陳善閉邪納君無過之地皆是敬皆當理㑹,22,True,False,li_only,"{""raw"": ""(淳○/寓同)""}","[{""level"": 2, ""text"": ""大學一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""序""}, {""level"": 3, ""text"": ""經上""}]"
Z026034,卷五十二#p006#s13,52,卷五十二,6,13,卷五十二#p006,"這裏一字理㑹未得,且理㑹這一字,一句理㑹未得,且理㑹這一句。",這裏一字理㑹未得且理㑹這一字一句理㑹未得且理㑹這一句,26,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""孟子二""}, {""level"": 3, ""text"": ""公孫丑上""}, {""level"": 4, ""text"": ""問夫子當路於齊章""}, {""level"": 4, ""text"": ""問夫子加齊之卿相章""}]"
Z041306,卷七十六#p010#s4,76,卷七十六,10,4,卷七十六#p010,"葢吉凶二義,無兩立之理,迭相為勝,非吉勝凶,則凶勝吉矣。",葢吉凶二義無兩立之理迭相為勝非吉勝凶則凶勝吉矣,23,True,False,li_only,"{""raw"": ""(録/畧)""}","[{""level"": 2, ""text"": ""周易十二""}, {""level"": 3, ""text"": ""下繫""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}, {""level"": 4, ""text"": ""右第八章""}, {""level"": 4, ""text"": ""右第九章""}, {""level"": 4, ""text"": ""右第十章""}, {""level"": 4, ""text"": ""右第十一章""}, {""level"": 4, ""text"": ""右第十二章""}]"
Z026266,卷五十二#p060#s1,52,卷五十二,60,1,卷五十二#p060,"氣,一氣,浩然之氣,義理之所發也。",氣一氣浩然之氣義理之所發也,13,True,True,both,"{""raw"": ""(閎祖/)""}","[{""level"": 2, ""text"": ""孟子二""}, {""level"": 3, ""text"": ""公孫丑上""}, {""level"": 4, ""text"": ""問夫子當路於齊章""}, {""level"": 4, ""text"": ""問夫子加齊之卿相章""}]"
Z067587,卷一百三十一#p060#s2,131,卷一百三十一,60,2,卷一百三十一#p060,"當時理㑹秦氏諸公,又宣諭止了。",當時理㑹秦氏諸公又宣諭止了,13,True,False,li_only,"{""raw"": ""(可/學)""}","[{""level"": 2, ""text"": ""本朝五""}, {""level"": 3, ""text"": ""中興至今日人物上(李趙張/汪黄秦)""}]"
Z054314,卷一百#p017#s1,100,卷一百,17,1,卷一百#p017,"或問康節數學曰:""且未須理㑹數自是有此理,有生便有死,有盛必有衰。",或問康節數學曰且未須理㑹數自是有此理有生便有死有盛必有衰,28,True,False,li_only,"{""raw"": ""(廣/)""}","[{""level"": 2, ""text"": ""邵子之書""}]"
Z061557,卷一百二十#p017#s30,120,卷一百二十,17,30,卷一百二十#p017,"學者湏是撒開心胷,事事逐件,都與理㑹過,未理㑹得底,且放下,待無事時,復将来理㑹,少間甚事理㑹不得?",學者湏是撒開心胷事事逐件都與理㑹過未理㑹得底且放下待無事時復将来理㑹少間甚事理㑹不得,42,True,False,li_only,"{""raw"": ""(義剛/)""}","[{""level"": 2, ""text"": ""朱子十七""}, {""level"": 3, ""text"": ""訓門人八(雜訓諸門人/者為此卷)""}]"
Z015746,卷二十八#p053#s3,28,卷二十八,53,3,卷二十八#p053,"渾然天理,便是仁,有一毫私欲,便不是仁了。",渾然天理便是仁有一毫私欲便不是仁了,17,True,False,li_only,"{""raw"": ""(卓/)""}","[{""level"": 2, ""text"": ""論語十""}, {""level"": 3, ""text"": ""公冶長上""}, {""level"": 4, ""text"": ""子謂公冶長章""}, {""level"": 4, ""text"": ""子謂子賤章""}, {""level"": 4, ""text"": ""子貢問賜也何如章""}, {""level"": 4, ""text"": ""或曰雍也章""}, {""level"": 4, ""text"": ""子使漆雕開仕章""}, {""level"": 4, ""text"": ""道不行章""}, {""level"": 4, ""text"": ""孟武伯問子路仁乎章""}, {""level"": 4, ""text"": ""子謂子貢曰章""}, {""level"": 4, ""text"": ""吾未見剛者章""}, {""level"": 4, ""text"": ""子貢曰我不欲人之加諸我章""}, {""level"": 4, ""text"": ""子貢曰夫子之文章章""}]"
Z033263,卷六十四#p079#s2,64,卷六十四,79,2,卷六十四#p079,"如禎祥、妖孽與蓍龜所告、四體所動,皆是此理已形見,但人不能見耳。",如禎祥妖孽與蓍龜所告四體所動皆是此理已形見但人不能見耳,27,True,False,li_only,"{""raw"": ""(銖/)""}","[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z015331,卷二十七#p103#s1,27,卷二十七,103,1,卷二十七#p103,"方叔問:""忠恕一理,却似說箇中和一般。",方叔問忠恕一理却似說箇中和一般,15,True,False,li_only,"{""raw"": ""(大雅/)""}","[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z031181,卷六十二#p010#s3,62,卷六十二,10,3,卷六十二#p010,"""若不識得此理,則周子之言,更觧不得。",若不識得此理則周子之言更觧不得,15,True,False,li_only,"{""raw"": ""(人傑/)""}","[{""level"": 2, ""text"": ""中庸一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""章句序""}, {""level"": 3, ""text"": ""章句""}, {""level"": 3, ""text"": ""第一章""}]"
Z033009,卷六十四#p027#s3,64,卷六十四,27,3,卷六十四#p027,"若其餘則須是博學、審問、慎思、明辨、篤行,如此不已,直待得仁義禮智與夫忠孝之道,日用本分事,無非實理,然後為誠。",若其餘則須是博學審問慎思明辨篤行如此不已直待得仁義禮智與夫忠孝之道日用本分事無非實理然後為誠,46,True,False,li_only,"{""raw"": ""(大/雅)""}","[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z059200,卷一百十五#p032#s2,115,卷一百十五,32,2,卷一百十五#p032,"""問:""程子言未有致知而不在敬者曰:""心若走作不定,何縁見得道理?如理㑹這一件事未了,又要去理㑹那事,少間都成無理㑹。",問程子言未有致知而不在敬者曰心若走作不定何縁見得道理如理㑹這一件事未了又要去理㑹那事少間都成無理㑹,49,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十二""}, {""level"": 3, ""text"": ""訓門人三""}]"
Z054780,卷一百一#p063#s5,101,卷一百一,63,5,卷一百一#p063,"理義是本有,自能悅心,在人如行慊於心。",理義是本有自能悅心在人如行慊於心,16,True,False,li_only,,"[{""level"": 2, ""text"": ""程子門人""}, {""level"": 3, ""text"": ""摠論""}, {""level"": 3, ""text"": ""吕與叔""}, {""level"": 3, ""text"": ""謝顯道""}, {""level"": 3, ""text"": ""楊中立""}, {""level"": 3, ""text"": ""游定夫""}, {""level"": 3, ""text"": ""侯希聖""}, {""level"": 3, ""text"": ""尹彦明""}, {""level"": 3, ""text"": ""張思叔""}, {""level"": 3, ""text"": ""郭立之(子和/)""}, {""level"": 3, ""text"": ""胡康侯(雖非門人而嘗見謝/楊今附○子姪附)""}]"
Z050816,卷九十四#p122#s16,94,卷九十四,122,16,卷九十四#p122,"周子所謂原始反終,只於衰盡處,可見反終之理。",周子所謂原始反終只於衰盡處可見反終之理,19,True,False,li_only,"{""raw"": ""(㽦/)""}","[{""level"": 2, ""text"": ""周子之書""}, {""level"": 3, ""text"": ""太極圖""}, {""level"": 3, ""text"": ""通書""}, {""level"": 4, ""text"": ""誠上""}, {""level"": 4, ""text"": ""誠下""}, {""level"": 4, ""text"": ""誠㡬徳""}, {""level"": 4, ""text"": ""聖""}, {""level"": 4, ""text"": ""慎動""}, {""level"": 4, ""text"": ""師""}, {""level"": 4, ""text"": ""幸""}, {""level"": 4, ""text"": ""思""}, {""level"": 4, ""text"": ""志學""}, {""level"": 4, ""text"": ""動静""}, {""level"": 4, ""text"": ""樂一""}, {""level"": 4, ""text"": ""聖學""}, {""level"": 4, ""text"": ""理性命""}, {""level"": 4, ""text"": ""顔子""}, {""level"": 4, ""text"": ""師友""}, {""level"": 4, ""text"": ""勢""}, {""level"": 4, ""text"": ""文辭""}, {""level"": 4, ""text"": ""聖藴""}, {""level"": 4, ""text"": ""精藴""}, {""level"": 4, ""text"": ""乾損益動""}, {""level"": 4, ""text"": ""䝉艮""}, {""level"": 4, ""text"": ""後録""}, {""level"": 4, ""text"": ""拙賦""}]"
Z027568,卷五十四#p004#s1,54,卷五十四,4,1,卷五十四#p004,"夫豈不義而曾子言之,文勢似使管子而愚人也則可,若是義理不是,則曾子豈肯恁地説?",夫豈不義而曾子言之文勢似使管子而愚人也則可若是義理不是則曾子豈肯恁地説,35,True,False,li_only,,"[{""level"": 2, ""text"": ""孟子四""}, {""level"": 3, ""text"": ""公孫丑下""}, {""level"": 4, ""text"": ""天時不如地利章""}, {""level"": 4, ""text"": ""孟子将朝王章""}, {""level"": 4, ""text"": ""孟子之平陸章""}, {""level"": 4, ""text"": ""孟子為卿於齊章""}, {""level"": 4, ""text"": ""沈同以其私問章""}, {""level"": 4, ""text"": ""燕人畔章""}, {""level"": 4, ""text"": ""孟子去齊章""}, {""level"": 4, ""text"": ""孟子去齊居休章""}]"
Z015170,卷二十七#p072#s2,27,卷二十七,72,2,卷二十七#p072,"此天是與人對之天,若動以天也之天,即是理之自然。",此天是與人對之天若動以天也之天即是理之自然,21,True,False,li_only,"{""raw"": ""(卓/)""}","[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z070465,卷一百三十八#p110#s1,138,卷一百三十八,110,1,卷一百三十八#p110,"或言某人輕財好義,先生曰:""以何道理之而義乎?""",或言某人輕財好義先生曰以何道理之而義乎,19,True,False,li_only,"{""raw"": ""(升/卿)""}","[{""level"": 2, ""text"": ""雜類""}]"
Z065519,卷一百二十八#p036#s14,128,卷一百二十八,36,14,卷一百二十八#p036,"舊嘗疑州院即是司理院,後閲范文正公集》有云:""如使院、州院,宜併省歸一方知不然,因曉州院、使院之别。",舊嘗疑州院即是司理院後閲范文正公集有云如使院州院宜併省歸一方知不然因曉州院使院之别,41,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""本朝二""}, {""level"": 3, ""text"": ""法制""}]"
Z008906,卷十八#p028#s5,18,卷十八,28,5,卷十八#p028,"除是無此物,方無此理。",除是無此物方無此理,9,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""大學五(或問下/)""}, {""level"": 3, ""text"": ""獨其所謂格物致知者一段""}, {""level"": 3, ""text"": ""然則吾子之意亦可得而悉聞一段""}, {""level"": 3, ""text"": ""近世大儒有為格物致知之説一段""}, {""level"": 3, ""text"": ""傳六章""}, {""level"": 3, ""text"": ""傳七章""}, {""level"": 3, ""text"": ""傳九章""}, {""level"": 3, ""text"": ""傳十章""}]"
Z004262,卷十一#p015#s1,11,卷十一,15,1,卷十一#p015,"讀書須是要身心都入在這一段裏靣,更不問外靣有何事,方見得一段道理出。",讀書須是要身心都入在這一段裏靣更不問外靣有何事方見得一段道理出,31,True,False,li_only,"{""raw"": ""(祖道/)""}","[{""level"": 2, ""text"": ""學五""}, {""level"": 3, ""text"": ""讀書法下""}]"
Z010572,卷二十#p126#s5,20,卷二十,126,5,卷二十#p126,"自古聖賢相傳,只是理㑹一箇心,心只是一箇性,性只是有箇仁義禮智,都無許多般様,見於事,自有許多般様。",自古聖賢相傳只是理㑹一箇心心只是一箇性性只是有箇仁義禮智都無許多般様見於事自有許多般様,43,True,False,li_only,,"[{""level"": 2, ""text"": ""論語二""}, {""level"": 3, ""text"": ""學而篇上""}, {""level"": 4, ""text"": ""子曰學而時習之章""}, {""level"": 4, ""text"": ""有子曰其為人也孝弟章""}, {""level"": 4, ""text"": ""巧言令色章""}]"
Z017328,卷三十一#p062#s1,31,卷三十一,62,1,卷三十一#p062,"恭父問:""孔、顔之分,固不同,其所樂䖏,莫只一般否?""曰:""聖人都忘了身,只有箇道理。",恭父問孔顔之分固不同其所樂䖏莫只一般否曰聖人都忘了身只有箇道理,31,True,False,li_only,"{""raw"": ""(恪/)""}","[{""level"": 2, ""text"": ""論語十三""}, {""level"": 3, ""text"": ""雍也篇二""}, {""level"": 4, ""text"": ""子華使於齊章""}, {""level"": 4, ""text"": ""子謂仲弓章""}, {""level"": 4, ""text"": ""子曰回也章""}, {""level"": 4, ""text"": ""季康子問仲由章""}, {""level"": 4, ""text"": ""季氏使閔子騫為費宰章""}, {""level"": 4, ""text"": ""伯牛有疾章""}, {""level"": 4, ""text"": ""賢哉回也章""}]"
Z018386,卷三十三#p069#s6,33,卷三十三,69,6,卷三十三#p069,"但克去己私,復得天理,便是仁,何必博施而後為仁?若必待如此,則有終身不得仁者矣。",但克去己私復得天理便是仁何必博施而後為仁若必待如此則有終身不得仁者矣,34,True,False,li_only,"{""raw"": ""(明/作)""}","[{""level"": 2, ""text"": ""論語十五""}, {""level"": 3, ""text"": ""雍也篇四""}, {""level"": 4, ""text"": ""齊一變至於魯章""}, {""level"": 4, ""text"": ""觚不觚章""}, {""level"": 4, ""text"": ""井有仁焉章""}, {""level"": 4, ""text"": ""君子博學扵文章""}, {""level"": 4, ""text"": ""子見南子章""}, {""level"": 4, ""text"": ""中庸之為徳章""}, {""level"": 4, ""text"": ""子貢曰如有博施扵民章""}]"
Z058578,卷一百十三#p037#s6,113,卷一百十三,37,6,卷一百十三#p037,"是非既定,却揀一箇是處行将去,必欲囬互得人,人道好,豈有此理?然事之是非,乆却自定,時下湏是在我者無慊,仰不愧俯不怍,别人道好,道惡管他?""",是非既定却揀一箇是處行将去必欲囬互得人人道好豈有此理然事之是非乆却自定時下湏是在我者無慊仰不愧俯不怍别人道好道惡管他,58,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十""}, {""level"": 3, ""text"": ""訓門人一""}]"
Z005894,卷十四#p038#s1,14,卷十四,38,1,卷十四#p038,"荅林子淵説《大學》曰:""聖人之書,做一様看不得,有只説一箇下工夫規模有首尾,只説道理。",荅林子淵説大學曰聖人之書做一様看不得有只説一箇下工夫規模有首尾只説道理,35,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""大學一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""序""}, {""level"": 3, ""text"": ""經上""}]"
Z053302,卷九十七#p105#s6,97,卷九十七,105,6,卷九十七#p105,"""義剛曰:""理在物,見在我曰,是如此。",義剛曰理在物見在我曰是如此,13,True,False,li_only,"{""raw"": ""(義/剛)""}","[{""level"": 2, ""text"": ""程子之書三(此卷係遺書中非入近思與四書/等注者以類而從别為一卷文集)""}]"
Z052971,卷九十七#p035#s2,97,卷九十七,35,2,卷九十七#p035,"誠是實理,自然如此,此處却不曾帶那動,只恁地平安在這裏。",誠是實理自然如此此處却不曾帶那動只恁地平安在這裏,24,True,False,li_only,"{""raw"": ""(端/䝉)""}","[{""level"": 2, ""text"": ""程子之書三(此卷係遺書中非入近思與四書/等注者以類而從别為一卷文集)""}]"
Z062183,卷一百二十#p116#s1,120,卷一百二十,116,1,卷一百二十#p116,"包顯道書来言:""自壬子九月一省之後,先生謂顯道曰:""人心存亡之決,只在出入息之間,豈有截自今日,今時便鬼亂,已後便悄悄之理?聖賢之學,是掯掯定定做,不知不覺,自然做得徹。",包顯道書来言自壬子九月一省之後先生謂顯道曰人心存亡之決只在出入息之間豈有截自今日今時便鬼亂已後便悄悄之理聖賢之學是掯掯定定做不知不覺自然做得徹,71,True,False,li_only,"{""raw"": ""(義剛/)""}","[{""level"": 2, ""text"": ""朱子十七""}, {""level"": 3, ""text"": ""訓門人八(雜訓諸門人/者為此卷)""}]"
Z031535,卷六十二#p072#s7,62,卷六十二,72,7,卷六十二#p072,"若除去一隻脚,坐不得,便失其椅之理矣。",若除去一隻脚坐不得便失其椅之理矣,16,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""中庸一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""章句序""}, {""level"": 3, ""text"": ""章句""}, {""level"": 3, ""text"": ""第一章""}]"
Z001674,卷四#p010#s7,4,卷四,10,7,卷四#p010,"以理言之,則無不全,以氣言之,則不能無偏。",以理言之則無不全以氣言之則不能無偏,17,True,True,both,,"[{""level"": 2, ""text"": ""性理一""}, {""level"": 3, ""text"": ""人物之性氣質之性""}]"
Z011570,卷二十二#p066#s3,22,卷二十二,66,3,卷二十二#p066,"若以勢觀之,自是不和,然其實却是甘心為之,皆合於禮,而理自和矣。",若以勢觀之自是不和然其實却是甘心為之皆合於禮而理自和矣,27,True,False,li_only,"{""raw"": ""(卓/)""}","[{""level"": 2, ""text"": ""論語四""}, {""level"": 3, ""text"": ""學而篇下""}, {""level"": 4, ""text"": ""慎終追逺章""}, {""level"": 4, ""text"": ""夫子至於是邦章""}, {""level"": 4, ""text"": ""父在觀其志章""}, {""level"": 4, ""text"": ""禮之用和為貴章""}, {""level"": 4, ""text"": ""信近於義章""}, {""level"": 4, ""text"": ""君子食無求飽章""}, {""level"": 4, ""text"": ""貧而無諂章""}, {""level"": 4, ""text"": ""不患人之不己知章""}]"
Z033376,卷六十四#p101#s3,64,卷六十四,101,3,卷六十四#p101,誠只是實然之理。,誠只是實然之理,7,True,False,li_only,,"[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z046153,卷八十三#p132#s1,83,卷八十三,132,1,卷八十三#p132,"問:""先生於二禮書春秋》未有說,何也?""曰春秋》是當時實事,孔子書在册子工,後世諸儒學未至,而各以己意揣度,正横渠所謂非理明義精而治之,故其說多鑿是也。",問先生於二禮書春秋未有說何也曰春秋是當時實事孔子書在册子工後世諸儒學未至而各以己意揣度正横渠所謂非理明義精而治之故其說多鑿是也,63,True,False,li_only,"{""raw"": ""(大/雅)""}","[{""level"": 2, ""text"": ""春秋""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 4, ""text"": ""經(傳附/)""}, {""level"": 3, ""text"": ""有兩處說皆作刑罰字說(義剛○/十二年)""}]"
Z010847,卷二十一#p032#s6,21,卷二十一,32,6,卷二十一#p032,"只是一箇理,自其發於心,謂之忠,驗於事謂之信。",只是一箇理自其發於心謂之忠驗於事謂之信,19,True,False,li_only,"{""raw"": ""(恪/)""}","[{""level"": 2, ""text"": ""論語三""}, {""level"": 3, ""text"": ""學而篇中""}, {""level"": 4, ""text"": ""曽子曰吾日三省吾身章""}, {""level"": 4, ""text"": ""道千乘之國章""}, {""level"": 4, ""text"": ""弟子入則孝章""}, {""level"": 4, ""text"": ""賢賢易色章""}, {""level"": 4, ""text"": ""君子不重則不威章""}]"
Z037458,卷七十#p139#s16,70,卷七十,139,16,卷七十#p139,"盖亦義理之同物,終不得而間之,故相遇也。",盖亦義理之同物終不得而間之故相遇也,17,True,False,li_only,"{""raw"": ""(銖/)""}","[{""level"": 2, ""text"": ""易六""}, {""level"": 4, ""text"": ""屯""}, {""level"": 4, ""text"": ""䝉""}, {""level"": 4, ""text"": ""需""}, {""level"": 4, ""text"": ""訟""}, {""level"": 4, ""text"": ""師""}, {""level"": 4, ""text"": ""比""}, {""level"": 4, ""text"": ""小畜""}, {""level"": 4, ""text"": ""履""}, {""level"": 4, ""text"": ""泰""}, {""level"": 4, ""text"": ""否""}, {""level"": 4, ""text"": ""同人""}, {""level"": 4, ""text"": ""大有""}, {""level"": 4, ""text"": ""謙""}, {""level"": 4, ""text"": ""豫""}, {""level"": 4, ""text"": ""隨""}, {""level"": 4, ""text"": ""蠱""}, {""level"": 4, ""text"": ""臨""}, {""level"": 4, ""text"": ""觀""}]"
Z059714,卷一百十六#p047#s2,116,卷一百十六,47,2,卷一百十六#p047,"""曰:""只㸔公如此説,便是不曾理㑹得了。",曰只㸔公如此説便是不曾理㑹得了,15,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十三""}, {""level"": 3, ""text"": ""訓門人四""}]"
