sentence_id,source_id,juan_num,juan_label,paragraph_idx,sentence_idx,utterance_id,text_punctuated,text_plain,char_count,has_li,has_qi,li_qi_category,byline,headings
Z013135,卷二十四#p113#s3,24,卷二十四,113,3,卷二十四#p113,"""又曰:""須是居敬窮理,自做工夫(銖録》云:""/此是自),方能照得人破。",又曰須是居敬窮理自做工夫銖録云此是自方能照得人破,24,True,False,li_only,"{""raw"": ""(明作○/銖同)""}","[{""level"": 2, ""text"": ""論語六""}, {""level"": 3, ""text"": ""為政篇下""}, {""level"": 4, ""text"": ""吾與回言章""}, {""level"": 4, ""text"": ""視其所以章""}, {""level"": 4, ""text"": ""温故而知新章""}, {""level"": 4, ""text"": ""君子不器章""}, {""level"": 4, ""text"": ""子貢問君子章""}, {""level"": 4, ""text"": ""君子周而不比章""}, {""level"": 4, ""text"": ""學而不思章""}, {""level"": 4, ""text"": ""攻乎異端章""}, {""level"": 4, ""text"": ""由誨女知之章""}, {""level"": 4, ""text"": ""子張學干禄章""}, {""level"": 4, ""text"": ""哀公問何為則民服章""}, {""level"": 4, ""text"": ""季康子問使民敬忠以勸章""}, {""level"": 4, ""text"": ""或謂子奚不為政章""}, {""level"": 4, ""text"": ""人而無信章""}, {""level"": 4, ""text"": ""子張問十世可知章""}, {""level"": 4, ""text"": ""非其鬼而祭之章""}]"
Z006748,卷十五#p058#s5,15,卷十五,58,5,卷十五#p058,"物理即道理,天下初無二理。",物理即道理天下初無二理,11,True,False,li_only,"{""raw"": ""(震/)""}","[{""level"": 2, ""text"": ""大學二""}, {""level"": 3, ""text"": ""經下""}]"
Z065228,卷一百二十七#p063#s5,127,卷一百二十七,63,5,卷一百二十七#p063,"""問:""岳侯若做事何如?""張、韓曰:""張、韓所不及,却是它識道理了。",問岳侯若做事何如張韓曰張韓所不及却是它識道理了,23,True,False,li_only,"{""raw"": ""(胡泳/)""}","[{""level"": 2, ""text"": ""本朝一""}, {""level"": 3, ""text"": ""太祖朝""}, {""level"": 3, ""text"": ""太宗真宗朝""}, {""level"": 3, ""text"": ""仁宗朝""}, {""level"": 3, ""text"": ""英宗朝""}, {""level"": 3, ""text"": ""神宗朝""}, {""level"": 3, ""text"": ""哲宗朝""}, {""level"": 3, ""text"": ""徽宗朝""}, {""level"": 3, ""text"": ""欽宗朝""}, {""level"": 3, ""text"": ""髙宗朝""}, {""level"": 3, ""text"": ""孝宗朝""}, {""level"": 3, ""text"": ""寧宗朝""}]"
Z053508,卷九十八#p025#s3,98,卷九十八,25,3,卷九十八#p025,"今未理㑹得時,只是於他處上下文,有些相貫底,便理㑹得,到别處上下文隔遠處,便難理㑹。",今未理㑹得時只是於他處上下文有些相貫底便理㑹得到别處上下文隔遠處便難理㑹,36,True,False,li_only,"{""raw"": ""(道夫○/賀孫同)""}","[{""level"": 2, ""text"": ""張子書之一(凡入近思/者為此卷)""}]"
Z028771,卷五十八#p034#s16,58,卷五十八,34,16,卷五十八#p034,然畢竟還那常理底是。,然畢竟還那常理底是,9,True,False,li_only,,"[{""level"": 2, ""text"": ""孟子八""}, {""level"": 3, ""text"": ""萬章上""}, {""level"": 4, ""text"": ""問舜徃于田章(并下/章)""}, {""level"": 4, ""text"": ""象日以殺舜為事章""}, {""level"": 4, ""text"": ""咸丘蒙問章""}, {""level"": 4, ""text"": ""問堯以天下與舜章""}, {""level"": 4, ""text"": ""問人有言章""}, {""level"": 4, ""text"": ""問伊尹以割烹要湯章""}, {""level"": 4, ""text"": ""問或謂孔子於衛章""}, {""level"": 3, ""text"": ""萬章下""}, {""level"": 4, ""text"": ""伯夷目不視惡色章""}, {""level"": 4, ""text"": ""北宫錡問曰章""}, {""level"": 4, ""text"": ""萬章曰敢問交際章""}, {""level"": 4, ""text"": ""仕非為貧章""}, {""level"": 4, ""text"": ""萬章問士不託諸侯章""}]"
Z033985,卷六十五#p036#s1,65,卷六十五,36,1,卷六十五#p036,"天下道理,只是一箇包兩箇易》便只説到八箇䖏住洪範》説到十数住五行,五箇便有十箇,甲乙便是兩箇木,丙丁便是兩箇火,戊巳便是兩箇土,金水亦然。",天下道理只是一箇包兩箇易便只説到八箇䖏住洪範説到十数住五行五箇便有十箇甲乙便是兩箇木丙丁便是兩箇火戊巳便是兩箇土金水亦然,60,True,False,li_only,"{""raw"": ""(義/剛)""}","[{""level"": 2, ""text"": ""易一""}, {""level"": 3, ""text"": ""綱領上""}, {""level"": 4, ""text"": ""隂陽""}, {""level"": 2, ""text"": ""(方子録云隂陽論推行底只是一箇對峙/底則是两箇如日月水火之類是两箇)""}, {""level"": 4, ""text"": ""數""}, {""level"": 4, ""text"": ""河圖洛書""}, {""level"": 4, ""text"": ""伏羲卦畫先天圖""}]"
Z029725,卷五十九#p146#s3,59,卷五十九,146,3,卷五十九#p146,"如聖賢一言一語,都是道理。",如聖賢一言一語都是道理,11,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""孟子九""}, {""level"": 3, ""text"": ""告子上""}, {""level"": 4, ""text"": ""性猶杞栁章""}, {""level"": 4, ""text"": ""性猶湍水章""}, {""level"": 4, ""text"": ""生之謂性章""}, {""level"": 4, ""text"": ""食色性也章""}, {""level"": 4, ""text"": ""性無善無不善章""}, {""level"": 4, ""text"": ""富嵗子弟多賴章""}, {""level"": 4, ""text"": ""牛山之木章""}, {""level"": 4, ""text"": ""魚我所欲章""}, {""level"": 4, ""text"": ""仁人心也章""}, {""level"": 4, ""text"": ""人之於身也章""}, {""level"": 4, ""text"": ""公都子問鈞是人也章""}, {""level"": 4, ""text"": ""有天爵者章""}, {""level"": 4, ""text"": ""欲貴者人之同心章""}, {""level"": 4, ""text"": ""仁之勝不仁也章""}, {""level"": 4, ""text"": ""五榖種之羙者章""}, {""level"": 3, ""text"": ""告子下""}, {""level"": 4, ""text"": ""任人有問屋廬子章""}, {""level"": 4, ""text"": ""曹交問曰章""}, {""level"": 4, ""text"": ""淳于髠曰先名實者章""}, {""level"": 4, ""text"": ""魯欲使慎子為將軍章""}, {""level"": 4, ""text"": ""舜發於畎畝章""}, {""level"": 4, ""text"": ""教亦多術矣章""}]"
Z040202,卷七十四#p080#s1,74,卷七十四,80,1,卷七十四#p080,"仰以觀於天文,俯以察於地理。",仰以觀於天文俯以察於地理,12,True,False,li_only,,"[{""level"": 2, ""text"": ""易十""}, {""level"": 3, ""text"": ""上繫上""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章(分章今/依夲義)""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}]"
Z007066,卷十五#p138#s17,15,卷十五,138,17,卷十五#p138,"""又問:""上達天理,便是事物當然之則至善處否?""曰:""只是合禮處,便是天理。",又問上達天理便是事物當然之則至善處否曰只是合禮處便是天理,28,True,False,li_only,"{""raw"": ""(明作/)""}","[{""level"": 2, ""text"": ""大學二""}, {""level"": 3, ""text"": ""經下""}]"
Z004262,卷十一#p015#s1,11,卷十一,15,1,卷十一#p015,"讀書須是要身心都入在這一段裏靣,更不問外靣有何事,方見得一段道理出。",讀書須是要身心都入在這一段裏靣更不問外靣有何事方見得一段道理出,31,True,False,li_only,"{""raw"": ""(祖道/)""}","[{""level"": 2, ""text"": ""學五""}, {""level"": 3, ""text"": ""讀書法下""}]"
Z007086,卷十五#p141#s6,15,卷十五,141,6,卷十五#p141,"聖人教人窮理,只道是人在善惡中,不能分别得,故善或以為惡,惡或以為善,善可以不為不妨,惡可以為亦不妨。",聖人教人窮理只道是人在善惡中不能分别得故善或以為惡惡或以為善善可以不為不妨惡可以為亦不妨,44,True,False,li_only,,"[{""level"": 2, ""text"": ""大學二""}, {""level"": 3, ""text"": ""經下""}]"
Z057528,卷一百九#p033#s2,109,卷一百九,33,2,卷一百九#p033,"如今最没道理,是教人懐牒來試討教官。",如今最没道理是教人懐牒來試討教官,16,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""朱子六""}, {""level"": 3, ""text"": ""論取士""}]"
Z055568,卷一百三#p011#s4,103,卷一百三,11,4,卷一百三#p011,"理㑹得道理明透,自然是靜。",理㑹得道理明透自然是靜,11,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""羅氏門人""}, {""level"": 3, ""text"": ""李愿中""}, {""level"": 2, ""text"": ""胡氏門人""}, {""level"": 3, ""text"": ""張敬夫""}]"
Z006394,卷十四#p158#s7,14,卷十四,158,7,卷十四#p158,"敏底只是從頭呼揚將去,只務自家一時痛快,終不見實理。",敏底只是從頭呼揚將去只務自家一時痛快終不見實理,23,True,False,li_only,"{""raw"": ""(琮/)""}","[{""level"": 2, ""text"": ""大學一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""序""}, {""level"": 3, ""text"": ""經上""}]"
Z001747,卷四#p027#s5,4,卷四,27,5,卷四#p027,"然燒甚麽木,則是甚麽氣?亦各不同,這是理元如此。",然燒甚麽木則是甚麽氣亦各不同這是理元如此,20,True,True,both,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""性理一""}, {""level"": 3, ""text"": ""人物之性氣質之性""}]"
Z004525,卷十一#p097#s5,11,卷十一,97,5,卷十一#p097,"六經是三代以上之書,曽經聖人手,全是天理。",六經是三代以上之書曽經聖人手全是天理,18,True,False,li_only,"{""raw"": ""(浩/)""}","[{""level"": 2, ""text"": ""學五""}, {""level"": 3, ""text"": ""讀書法下""}]"
Z000167,原序#p109#s1,0,原序,109,1,原序#p109,"程、朱子所以傳此理者也,乃繼之以斥異端,異端所以",程朱子所以傳此理者也乃繼之以斥異端異端所以,21,True,False,li_only,,[]
Z026054,卷五十二#p012#s1,52,卷五十二,12,1,卷五十二#p012,"孟施舎、北宫黝,是不畏死而不動心;告子是不認義理而不動心,告子惟恐動着他心。",孟施舎北宫黝是不畏死而不動心告子是不認義理而不動心告子惟恐動着他心,33,True,False,li_only,"{""raw"": ""(徳眀/)""}","[{""level"": 2, ""text"": ""孟子二""}, {""level"": 3, ""text"": ""公孫丑上""}, {""level"": 4, ""text"": ""問夫子當路於齊章""}, {""level"": 4, ""text"": ""問夫子加齊之卿相章""}]"
Z051529,卷九十五#p032#s3,95,卷九十五,32,3,卷九十五#p032,"""林易簡問:""莫是動靜無端,隂陽無始底道理否?""曰:""不可如此類泥著,但見梗礙耳。",林易簡問莫是動靜無端隂陽無始底道理否曰不可如此類泥著但見梗礙耳,31,True,False,li_only,"{""raw"": ""(㝢/)""}","[{""level"": 2, ""text"": ""程子之書一(凡入近思録者皆/依次第類為此卷)""}]"
Z071628,卷一百四十#p129#s2,140,卷一百四十,129,2,卷一百四十#p129,"若豫先理㑹得,則臨時事来,便從自家理㑹得處,理㑹将去。",若豫先理㑹得則臨時事来便從自家理㑹得處理㑹将去,23,True,False,li_only,"{""raw"": ""(燾/)""}","[{""level"": 2, ""text"": ""論文下(詩/)""}, {""level"": 3, ""text"": ""拾遺(編成而又有/遺者萃此)""}, {""level"": 3, ""text"": ""問遺書""}]"
Z019173,卷三十四#p120#s3,34,卷三十四,120,3,卷三十四#p120,"看来立叔齊,雖以父命,然終非正理,恐只當立伯夷。",看来立叔齊雖以父命然終非正理恐只當立伯夷,20,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""論語十六""}, {""level"": 3, ""text"": ""述而篇""}, {""level"": 4, ""text"": ""述而不作章""}, {""level"": 4, ""text"": ""黙而識之章""}, {""level"": 4, ""text"": ""徳之不脩章""}, {""level"": 4, ""text"": ""子之燕居章""}, {""level"": 4, ""text"": ""甚矣吾衰章""}, {""level"": 4, ""text"": ""志於道章""}, {""level"": 4, ""text"": ""自行束脩章""}, {""level"": 4, ""text"": ""不憤不啓章""}, {""level"": 4, ""text"": ""子食於有喪者之側章""}, {""level"": 4, ""text"": ""子謂顔淵曰章""}, {""level"": 4, ""text"": ""富而可求章""}, {""level"": 4, ""text"": ""子在齊聞韶章""}, {""level"": 4, ""text"": ""冉有曰夫子為衞君乎章""}, {""level"": 4, ""text"": ""飯疏食章""}, {""level"": 4, ""text"": ""加我數年章""}, {""level"": 4, ""text"": ""子所雅言章""}, {""level"": 4, ""text"": ""葉公問孔子於子路章""}, {""level"": 4, ""text"": ""我非生而知之者章""}, {""level"": 4, ""text"": ""子不語怪力亂神章""}, {""level"": 4, ""text"": ""三人行章""}, {""level"": 4, ""text"": ""天生徳於予章""}, {""level"": 4, ""text"": ""二三子以我為隠乎章""}, {""level"": 4, ""text"": ""子以四教章""}, {""level"": 4, ""text"": ""聖人吾不得而見之章""}, {""level"": 4, ""text"": ""盖有不知而作之者章""}, {""level"": 4, ""text"": ""仁逺乎哉章""}, {""level"": 4, ""text"": ""陳司敗問昭公章""}, {""level"": 4, ""text"": ""子與人歌而善章""}, {""level"": 4, ""text"": ""文莫吾猶人也章""}, {""level"": 4, ""text"": ""若聖與仁章""}, {""level"": 4, ""text"": ""子疾病章""}, {""level"": 4, ""text"": ""奢則不孫章""}, {""level"": 4, ""text"": ""君子坦蕩蕩章""}, {""level"": 4, ""text"": ""子温而厲章""}]"
Z056010,卷一百四#p050#s12,104,卷一百四,50,12,卷一百四#p050,"還當以前是就道理説,今就勲業上説。",還當以前是就道理説今就勲業上説,15,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子一""}, {""level"": 3, ""text"": ""自論為學工夫""}]"
Z002362,卷五#p045#s8,5,卷五,45,8,卷五#p045,"心雖是一物,却虚,故能包含萬理。",心雖是一物却虚故能包含萬理,13,True,False,li_only,,"[{""level"": 2, ""text"": ""性理二""}, {""level"": 3, ""text"": ""性情心意等名義""}]"
Z031906,卷六十二#p133#s16,62,卷六十二,133,16,卷六十二#p133,"伊川謂當靜時,耳無聞,目無見,然見聞之理在始得,及動時,又只是這静底。",伊川謂當靜時耳無聞目無見然見聞之理在始得及動時又只是這静底,29,True,False,li_only,"{""raw"": ""(淳/)""}","[{""level"": 2, ""text"": ""中庸一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""章句序""}, {""level"": 3, ""text"": ""章句""}, {""level"": 3, ""text"": ""第一章""}]"
Z060571,卷一百十八#p028#s15,118,卷一百十八,28,15,卷一百十八#p028,"大抵義理所在,當為則為,無渾厚、無矯激,如此方可。",大抵義理所在當為則為無渾厚無矯激如此方可,20,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十五""}, {""level"": 3, ""text"": ""訓門人六""}]"
Z040592,卷七十四#p162#s4,74,卷七十四,162,4,卷七十四#p162,"""又曰:""似這處不是他特地要恁地,是他天理合如此。",又曰似這處不是他特地要恁地是他天理合如此,20,True,False,li_only,,"[{""level"": 2, ""text"": ""易十""}, {""level"": 3, ""text"": ""上繫上""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章(分章今/依夲義)""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}]"
Z008670,卷十七#p052#s5,17,卷十七,52,5,卷十七#p052,"須要常存得此心,則便見得此性發出底,都是道理。",須要常存得此心則便見得此性發出底都是道理,20,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""大學四(或問上/)""}, {""level"": 3, ""text"": ""或問吾子以為大人之學一叚""}, {""level"": 3, ""text"": ""此篇所謂在明明徳一叚""}, {""level"": 3, ""text"": ""知止而後有定以下一叚""}, {""level"": 3, ""text"": ""古之欲明明徳扵天下一叚""}, {""level"": 3, ""text"": ""治國平天下者諸侯之事一叚""}, {""level"": 2, ""text"": ""傳一章""}, {""level"": 3, ""text"": ""然則其曰克明徳一叚""}, {""level"": 3, ""text"": ""顧諟天之明命一叚""}, {""level"": 3, ""text"": ""是三者固皆自明之事一叚""}, {""level"": 2, ""text"": ""傳二章""}, {""level"": 3, ""text"": ""或問盤之有銘一叚""}, {""level"": 2, ""text"": ""傳三章""}, {""level"": 3, ""text"": ""復引淇澳之詩一叚""}]"
Z031149,卷六十二#p003#s2,62,卷六十二,3,2,卷六十二#p003,"學者須是見得箇道理了,方可看此書,將来印證。",學者須是見得箇道理了方可看此書將来印證,19,True,False,li_only,,"[{""level"": 2, ""text"": ""中庸一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""章句序""}, {""level"": 3, ""text"": ""章句""}, {""level"": 3, ""text"": ""第一章""}]"
Z035086,卷六十七#p063#s10,67,卷六十七,63,10,卷六十七#p063,"又云易》難看,不惟道理難尋,其中或有用當時俗語,亦有他事,後人不知者。",又云易難看不惟道理難尋其中或有用當時俗語亦有他事後人不知者,29,True,False,li_only,,"[{""level"": 2, ""text"": ""易三""}, {""level"": 3, ""text"": ""綱領下""}, {""level"": 4, ""text"": ""邵子易""}, {""level"": 4, ""text"": ""程子易傳""}, {""level"": 4, ""text"": ""朱子本義啟蒙""}, {""level"": 4, ""text"": ""讀易之法""}, {""level"": 4, ""text"": ""總論卦彖爻""}, {""level"": 4, ""text"": ""卦體卦變""}, {""level"": 4, ""text"": ""辭義""}, {""level"": 4, ""text"": ""上下經上下繫""}, {""level"": 4, ""text"": ""論易明人事""}, {""level"": 4, ""text"": ""論後世易象""}]"
Z002438,卷五#p066#s5,5,卷五,66,5,卷五#p066,"""盖性即心之理,情即性之用。",盖性即心之理情即性之用,11,True,False,li_only,,"[{""level"": 2, ""text"": ""性理二""}, {""level"": 3, ""text"": ""性情心意等名義""}]"
Z064273,卷一百二十六#p034#s2,126,卷一百二十六,34,2,卷一百二十六#p034,"彼見得心空而無理,此見得心雖空,而萬理咸備也。",彼見得心空而無理此見得心雖空而萬理咸備也,20,True,False,li_only,,"[{""level"": 3, ""text"": ""釋氏""}]"
Z012424,卷二十三#p108#s5,23,卷二十三,108,5,卷二十三#p108,"又如命有徳,討有罪,皆是天理合如此耳順則又是上面一齊曉得,無所不通矣。",又如命有徳討有罪皆是天理合如此耳順則又是上面一齊曉得無所不通矣,31,True,False,li_only,,"[{""level"": 2, ""text"": ""論語五""}, {""level"": 3, ""text"": ""為政篇上""}, {""level"": 4, ""text"": ""為政以德章""}, {""level"": 4, ""text"": ""詩三百章""}, {""level"": 4, ""text"": ""道之以政章""}, {""level"": 4, ""text"": ""吾十有五而志于學章""}, {""level"": 4, ""text"": ""孟懿子問孝至子夏問孝章""}]"
Z019120,卷三十四#p107#s5,34,卷三十四,107,5,卷三十四#p107,"'雖是說得異,亦容有此理。",雖是說得異亦容有此理,10,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""論語十六""}, {""level"": 3, ""text"": ""述而篇""}, {""level"": 4, ""text"": ""述而不作章""}, {""level"": 4, ""text"": ""黙而識之章""}, {""level"": 4, ""text"": ""徳之不脩章""}, {""level"": 4, ""text"": ""子之燕居章""}, {""level"": 4, ""text"": ""甚矣吾衰章""}, {""level"": 4, ""text"": ""志於道章""}, {""level"": 4, ""text"": ""自行束脩章""}, {""level"": 4, ""text"": ""不憤不啓章""}, {""level"": 4, ""text"": ""子食於有喪者之側章""}, {""level"": 4, ""text"": ""子謂顔淵曰章""}, {""level"": 4, ""text"": ""富而可求章""}, {""level"": 4, ""text"": ""子在齊聞韶章""}, {""level"": 4, ""text"": ""冉有曰夫子為衞君乎章""}, {""level"": 4, ""text"": ""飯疏食章""}, {""level"": 4, ""text"": ""加我數年章""}, {""level"": 4, ""text"": ""子所雅言章""}, {""level"": 4, ""text"": ""葉公問孔子於子路章""}, {""level"": 4, ""text"": ""我非生而知之者章""}, {""level"": 4, ""text"": ""子不語怪力亂神章""}, {""level"": 4, ""text"": ""三人行章""}, {""level"": 4, ""text"": ""天生徳於予章""}, {""level"": 4, ""text"": ""二三子以我為隠乎章""}, {""level"": 4, ""text"": ""子以四教章""}, {""level"": 4, ""text"": ""聖人吾不得而見之章""}, {""level"": 4, ""text"": ""盖有不知而作之者章""}, {""level"": 4, ""text"": ""仁逺乎哉章""}, {""level"": 4, ""text"": ""陳司敗問昭公章""}, {""level"": 4, ""text"": ""子與人歌而善章""}, {""level"": 4, ""text"": ""文莫吾猶人也章""}, {""level"": 4, ""text"": ""若聖與仁章""}, {""level"": 4, ""text"": ""子疾病章""}, {""level"": 4, ""text"": ""奢則不孫章""}, {""level"": 4, ""text"": ""君子坦蕩蕩章""}, {""level"": 4, ""text"": ""子温而厲章""}]"
Z006788,卷十五#p067#s4,15,卷十五,67,4,卷十五#p067,"草木春生秋殺,好生惡死,仲夏斬陽木,仲冬斬隂木,皆是順隂陽道理。",草木春生秋殺好生惡死仲夏斬陽木仲冬斬隂木皆是順隂陽道理,27,True,False,li_only,"{""raw"": ""(㝢○砥/錄畧)""}","[{""level"": 2, ""text"": ""大學二""}, {""level"": 3, ""text"": ""經下""}]"
Z064291,卷一百二十六#p040#s5,126,卷一百二十六,40,5,卷一百二十六#p040,"它只是守得這些子光明,全不識道理,所以用處七顛八倒。",它只是守得這些子光明全不識道理所以用處七顛八倒,23,True,False,li_only,,"[{""level"": 3, ""text"": ""釋氏""}]"
Z053336,卷九十七#p116#s1,97,卷九十七,116,1,卷九十七#p116,"問用方知,不用則不知曰:""這説也是理㑹不得,怕只是如道家通得未來底事。",問用方知不用則不知曰這説也是理㑹不得怕只是如道家通得未來底事,30,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""程子之書三(此卷係遺書中非入近思與四書/等注者以類而從别為一卷文集)""}]"
Z053442,卷九十八#p007#s1,98,卷九十八,7,1,卷九十八#p007,"問:""游氣紛擾一段,是說氣與理否?""曰:""此一段,專是說氣,未及言理。",問游氣紛擾一段是說氣與理否曰此一段專是說氣未及言理,25,True,True,both,"{""raw"": ""(銖/)""}","[{""level"": 2, ""text"": ""張子書之一(凡入近思/者為此卷)""}]"
Z024477,卷四十五#p006#s12,45,卷四十五,6,12,卷四十五#p006,"聖人道理,都不恁地,直是周徧。",聖人道理都不恁地直是周徧,12,True,False,li_only,"{""raw"": ""(䕫孫/)""}","[{""level"": 2, ""text"": ""論語二十七""}, {""level"": 3, ""text"": ""衞靈公篇""}, {""level"": 4, ""text"": ""衞靈公問陳章""}, {""level"": 4, ""text"": ""子曰賜也章""}, {""level"": 4, ""text"": ""子張問行章""}, {""level"": 4, ""text"": ""直哉史魚章""}, {""level"": 4, ""text"": ""志士仁人章""}, {""level"": 4, ""text"": ""子貢問為仁章""}, {""level"": 4, ""text"": ""顔淵問為邦章""}, {""level"": 4, ""text"": ""子曰已矣乎章""}, {""level"": 4, ""text"": ""躬自厚章""}, {""level"": 4, ""text"": ""不曰如之何章""}, {""level"": 4, ""text"": ""君子義以為質章""}, {""level"": 4, ""text"": ""君子矜而不争章""}, {""level"": 4, ""text"": ""子貢問有一言可以終身行之章""}, {""level"": 4, ""text"": ""吾之於人也章""}, {""level"": 4, ""text"": ""巧言亂德章""}, {""level"": 4, ""text"": ""人能𢎞道章""}, {""level"": 4, ""text"": ""吾嘗終日不食章""}, {""level"": 4, ""text"": ""君子謀道不謀食章""}, {""level"": 4, ""text"": ""知及之章""}, {""level"": 4, ""text"": ""君子不可小知章""}, {""level"": 4, ""text"": ""當仁不讓於師章""}, {""level"": 4, ""text"": ""君子貞而不諒章""}, {""level"": 4, ""text"": ""辭達而已矣章""}]"
Z022119,卷四十#p029#s1,40,卷四十,29,1,卷四十#p029,"或問曾晳曰:""是他見得到日用之間,無非天理流行。",或問曾晳曰是他見得到日用之間無非天理流行,20,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""論語二十二""}, {""level"": 3, ""text"": ""先進篇下""}, {""level"": 4, ""text"": ""季子然問仲由冉求章""}, {""level"": 4, ""text"": ""子路使子羔為費宰章""}, {""level"": 4, ""text"": ""子路曾晳冉有公西華侍坐章""}]"
Z061169,卷一百十九#p008#s4,119,卷一百十九,8,4,卷一百十九#p008,"""先生曰:""聖賢已説過,何待更去理㑹他?但是不恁地恁地,都不濟事。",先生曰聖賢已説過何待更去理㑹他但是不恁地恁地都不濟事,26,True,False,li_only,"{""raw"": ""(義剛/)""}","[{""level"": 2, ""text"": ""朱子十六""}, {""level"": 3, ""text"": ""訓門人七""}]"
Z033808,卷六十四#p203#s7,64,卷六十四,203,7,卷六十四#p203,"且漸漸思量,若一下便要理㑹得,如何㑹見得意思出?""",且漸漸思量若一下便要理㑹得如何㑹見得意思出,21,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z003115,卷六#p121#s4,6,卷六,121,4,卷六#p121,"若説時,只是形容箇黑白道理,更不得犯。",若説時只是形容箇黑白道理更不得犯,16,True,False,li_only,"{""raw"": ""(從/周)""}","[{""level"": 2, ""text"": ""性理三""}, {""level"": 3, ""text"": ""仁義禮智等名義""}]"
Z063621,卷一百二十四#p058#s4,124,卷一百二十四,58,4,卷一百二十四#p058,"""此意但涵飬乆之,則天理自然明。",此意但涵飬乆之則天理自然明,13,True,False,li_only,"{""raw"": ""(徳明/)""}","[{""level"": 3, ""text"": ""陸氏""}]"
Z063625,卷一百二十四#p058#s8,124,卷一百二十四,58,8,卷一百二十四#p058,"若肯去窮理,須窮得分明。",若肯去窮理須窮得分明,10,True,False,li_only,"{""raw"": ""(徳明/)""}","[{""level"": 3, ""text"": ""陸氏""}]"
Z029592,卷五十九#p113#s5,59,卷五十九,113,5,卷五十九#p113,"所謂窮理,亦止是自此推之,不是從外面去尋討。",所謂窮理亦止是自此推之不是從外面去尋討,19,True,False,li_only,"{""raw"": ""(賀孫○/集義)""}","[{""level"": 2, ""text"": ""孟子九""}, {""level"": 3, ""text"": ""告子上""}, {""level"": 4, ""text"": ""性猶杞栁章""}, {""level"": 4, ""text"": ""性猶湍水章""}, {""level"": 4, ""text"": ""生之謂性章""}, {""level"": 4, ""text"": ""食色性也章""}, {""level"": 4, ""text"": ""性無善無不善章""}, {""level"": 4, ""text"": ""富嵗子弟多賴章""}, {""level"": 4, ""text"": ""牛山之木章""}, {""level"": 4, ""text"": ""魚我所欲章""}, {""level"": 4, ""text"": ""仁人心也章""}, {""level"": 4, ""text"": ""人之於身也章""}, {""level"": 4, ""text"": ""公都子問鈞是人也章""}, {""level"": 4, ""text"": ""有天爵者章""}, {""level"": 4, ""text"": ""欲貴者人之同心章""}, {""level"": 4, ""text"": ""仁之勝不仁也章""}, {""level"": 4, ""text"": ""五榖種之羙者章""}, {""level"": 3, ""text"": ""告子下""}, {""level"": 4, ""text"": ""任人有問屋廬子章""}, {""level"": 4, ""text"": ""曹交問曰章""}, {""level"": 4, ""text"": ""淳于髠曰先名實者章""}, {""level"": 4, ""text"": ""魯欲使慎子為將軍章""}, {""level"": 4, ""text"": ""舜發於畎畝章""}, {""level"": 4, ""text"": ""教亦多術矣章""}]"
